emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,final_emotion,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,timestamp
happy,happy,LOW,Stable emotional condition,0.82,0.693,7,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,LOW,0.0,2.9,LOW,LOW,5.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-07 18:13:43
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.2,LOW,LOW,12.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:43
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.2,LOW,LOW,16.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:44
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.56,8,sad,0.37666666666666665,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,21.2,LOW,LOW,19.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:44
happy,happy,MEDIUM,Stable emotional condition,0.71,0.49,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.2,LOW,LOW,20.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:45
happy,happy,MEDIUM,Stable emotional condition,0.71,0.455,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.2,LOW,LOW,21.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:45
happy,happy,MEDIUM,Stable emotional condition,0.71,0.651,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.1,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:46
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.392,8,sad,0.37666666666666665,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,21.2,LOW,LOW,22.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:46
happy,happy,MEDIUM,Stable emotional condition,0.71,0.686,8,sad,0.37666666666666665,medium,0.4433,0.0,happy,False,MEDIUM,0.346,18.2,LOW,LOW,22.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:46
happy,happy,MEDIUM,Stable emotional condition,0.71,0.7,8,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,18.2,LOW,LOW,22.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:47
happy,happy,MEDIUM,Stable emotional condition,0.72,0.539,9,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,18.5,LOW,LOW,23.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:48
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.672,9,sad,0.37666666666666665,medium,0.4867,0.0,neutral,False,MEDIUM,0.336,21.5,LOW,LOW,23.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:48
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.567,9,sad,0.37666666666666665,medium,0.4867,0.0,neutral,False,MEDIUM,0.336,21.5,LOW,LOW,23.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 18:13:49
sad,sad,MEDIUM,Stable emotional condition,0.71,0.558,9,sad,0.37666666666666665,medium,0.4867,0.0,sad,True,MEDIUM,0.336,33.5,LOW,LOW,23.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:49
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,10,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,18.9,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:50
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,10,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,18.9,LOW,LOW,24.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:13:50
sad,sad,MEDIUM,Stable emotional condition,0.71,0.748,10,sad,0.37666666666666665,medium,0.4867,0.0,sad,True,MEDIUM,0.336,33.9,LOW,LOW,24.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-07 18:13:51
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,10,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,19.0,LOW,LOW,25.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-07 18:13:51
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,10,sad,0.37666666666666665,medium,0.4867,0.0,happy,False,MEDIUM,0.336,19.0,LOW,LOW,25.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:52
happy,happy,MEDIUM,Stable emotional condition,0.71,0.665,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.0,LOW,LOW,25.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:53
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.0,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:53
happy,happy,MEDIUM,Stable emotional condition,0.71,0.679,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:54
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.574,10,sad,0.37666666666666665,medium,0.4667,0.0,neutral,False,MEDIUM,0.341,22.1,LOW,LOW,25.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:54
happy,happy,MEDIUM,Stable emotional condition,0.71,0.686,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,25.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:54
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,25.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:13:55
happy,happy,MEDIUM,Stable emotional condition,0.71,0.686,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,24.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 18:13:55
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,24.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:56
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,24.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:56
happy,happy,MEDIUM,Stable emotional condition,0.71,0.658,10,sad,0.37666666666666665,medium,0.4667,0.0,happy,False,MEDIUM,0.341,19.1,LOW,LOW,24.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:57
happy,happy,MEDIUM,Stable emotional condition,0.71,0.686,10,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.1,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:58
happy,happy,MEDIUM,Stable emotional condition,0.71,0.679,10,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.1,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:58
happy,happy,MEDIUM,Stable emotional condition,0.71,0.7,11,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.5,LOW,LOW,24.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:13:59
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.539,11,sad,0.37,medium,0.41,0.0,neutral,False,MEDIUM,0.355,22.5,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:13:59
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,11,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.6,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:00
happy,happy,MEDIUM,Stable emotional condition,0.71,0.637,11,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.6,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:00
happy,happy,MEDIUM,Stable emotional condition,0.71,0.581,11,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.6,LOW,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:01
happy,happy,MEDIUM,Stable emotional condition,0.71,0.672,12,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.9,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:01
happy,happy,MEDIUM,Stable emotional condition,0.71,0.693,12,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.9,LOW,LOW,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:02
happy,happy,MEDIUM,Stable emotional condition,0.71,0.637,12,sad,0.37,medium,0.41,0.0,happy,False,MEDIUM,0.355,19.9,LOW,LOW,23.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:14:02
happy,happy,MEDIUM,Stable emotional condition,0.71,0.7,12,sad,0.33055555555555555,medium,0.4533,0.0,happy,False,MEDIUM,0.344,20.0,LOW,LOW,23.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-07 18:14:03
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.7,13,sad,0.33055555555555555,medium,0.4533,0.0,neutral,False,MEDIUM,0.344,22.3,LOW,LOW,22.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.0}",STABLE,2026-07-07 18:14:04
