emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,final_emotion,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,timestamp
neutral,neutral,LOW,Stable emotional condition,1.0,0.637,2,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.2,LOW,LOW,2.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.5, 'eye_avoidance': 0.0, 'head_movement': 0.5}",STABLE,2026-07-07 17:33:31
neutral,neutral,LOW,Stable emotional condition,1.0,0.651,2,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.3,LOW,LOW,2.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.4, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:32
neutral,neutral,LOW,Stable emotional condition,0.82,0.602,2,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.3,LOW,LOW,2.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:33
neutral,neutral,LOW,Stable emotional condition,0.82,0.616,3,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.7,LOW,LOW,2.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:34
neutral,neutral,LOW,Stable emotional condition,0.82,0.679,3,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.7,LOW,LOW,1.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.1, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:34
neutral,neutral,LOW,Stable emotional condition,0.82,0.679,3,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.6,LOW,LOW,1.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-07 17:33:35
neutral,neutral,LOW,Stable emotional condition,0.82,0.651,3,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.6,LOW,LOW,1.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 0.9, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-07 17:33:36
neutral,neutral,LOW,Stable emotional condition,0.82,0.42,3,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,4.6,LOW,LOW,1.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 0.9, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-07 17:33:36
neutral,neutral,LOW,Stable emotional condition,0.93,0.595,4,calm,0.4666666666666667,medium,0.41,0.0011,neutral,False,LOW,0.0,5.0,LOW,LOW,1.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 0.8, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-07 17:33:37
sad,sad,LOW,Stable emotional condition,0.82,0.434,4,calm,0.44,medium,0.4267,0.0003,sad,False,LOW,0.0,17.0,LOW,LOW,1.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:38
neutral,neutral,LOW,Stable emotional condition,0.82,0.651,4,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.0,LOW,LOW,2.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.2, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:39
neutral,neutral,LOW,Stable emotional condition,0.82,0.35,4,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.0,LOW,LOW,2.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.1, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:40
neutral,neutral,LOW,Stable emotional condition,0.82,0.679,5,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.4,LOW,LOW,2.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 17:33:40
fear,fear,LOW,Negative emotional state,0.82,0.357,5,calm,0.44,medium,0.4267,0.0003,fear,False,LOW,0.0,17.4,LOW,LOW,2.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 17:33:41
fear,fear,LOW,Negative emotional state,0.9,0.525,5,calm,0.44,medium,0.4267,0.0003,fear,False,LOW,0.0,17.4,LOW,LOW,3.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.5, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:42
neutral,neutral,LOW,Stable emotional condition,0.82,0.546,5,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.5,LOW,LOW,3.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.0, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:42
neutral,neutral,LOW,Stable emotional condition,0.91,0.553,5,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.5,LOW,LOW,3.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.9, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:43
happy,happy,LOW,Stable emotional condition,0.82,0.686,5,calm,0.44,medium,0.4267,0.0003,happy,False,LOW,0.0,2.5,LOW,LOW,3.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.3, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:44
neutral,neutral,LOW,Stable emotional condition,0.82,0.658,5,calm,0.44,medium,0.4267,0.0003,neutral,False,LOW,0.0,5.5,LOW,LOW,4.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.8, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:44
neutral,neutral,LOW,Stable emotional condition,0.82,0.476,5,calm,0.6461111111111111,medium,0.4333,0.0002,neutral,False,LOW,0.0,5.5,LOW,LOW,4.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:45
sad,sad,LOW,Stable emotional condition,1.0,0.7,5,calm,0.6461111111111111,medium,0.4333,0.0002,sad,False,LOW,0.0,17.5,LOW,LOW,4.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:46
angry,angry,LOW,Stable emotional condition,1.0,0.452,5,calm,0.6461111111111111,medium,0.4333,0.0002,calm,False,LOW,0.0,2.5,LOW,LOW,4.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.8}",UNSTABLE,2026-07-07 17:33:47
neutral,neutral,LOW,Stable emotional condition,1.0,0.452,5,calm,0.6461111111111111,medium,0.4333,0.0002,calm,False,LOW,0.0,2.5,LOW,LOW,4.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.8}",UNSTABLE,2026-07-07 17:33:47
surprise,surprise,LOW,Stable emotional condition,1.0,0.452,5,calm,0.6461111111111111,medium,0.4333,0.0002,calm,False,LOW,0.0,2.5,LOW,LOW,4.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.8}",UNSTABLE,2026-07-07 17:33:48
neutral,neutral,LOW,Stable emotional condition,1.0,0.452,5,calm,0.6461111111111111,medium,0.4333,0.0002,calm,False,LOW,0.0,2.5,LOW,LOW,4.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:33:49
neutral,neutral,LOW,Stable emotional condition,0.82,0.665,5,calm,0.6461111111111111,medium,0.4333,0.0002,neutral,False,LOW,0.0,5.5,LOW,LOW,5.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:33:49
neutral,neutral,LOW,Stable emotional condition,0.82,0.455,5,calm,0.6461111111111111,medium,0.4333,0.0002,neutral,False,LOW,0.0,5.5,LOW,LOW,5.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:33:50
neutral,neutral,LOW,Stable emotional condition,0.82,0.546,5,calm,0.6461111111111111,medium,0.4333,0.0002,neutral,False,LOW,0.0,5.5,LOW,LOW,5.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 17:33:51
neutral,neutral,LOW,Stable emotional condition,0.91,0.532,5,calm,0.6461111111111111,medium,0.4333,0.0002,neutral,False,LOW,0.0,5.5,LOW,LOW,5.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:33:51
neutral,neutral,LOW,Stable emotional condition,0.94,0.388,5,calm,0.5540476190476191,medium,0.39,0.0076,calm,False,LOW,0.0,2.5,LOW,LOW,5.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:33:52
neutral,neutral,LOW,Stable emotional condition,0.93,0.388,5,calm,0.5540476190476191,medium,0.39,0.0076,calm,False,LOW,0.0,2.5,LOW,LOW,5.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:53
neutral,neutral,LOW,Stable emotional condition,0.82,0.609,5,calm,0.5540476190476191,medium,0.39,0.0076,neutral,False,LOW,0.0,5.5,LOW,LOW,6.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:54
neutral,neutral,LOW,Stable emotional condition,0.82,0.616,5,calm,0.5540476190476191,medium,0.39,0.0076,neutral,False,LOW,0.0,5.5,LOW,LOW,6.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:54
neutral,neutral,LOW,Stable emotional condition,0.91,0.388,5,calm,0.5540476190476191,medium,0.39,0.0076,calm,False,LOW,0.0,2.5,LOW,LOW,6.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 17:33:55
neutral,neutral,LOW,Stable emotional condition,0.93,0.623,5,calm,0.5540476190476191,medium,0.39,0.0076,neutral,False,LOW,0.0,5.5,LOW,LOW,7.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 17:33:56
neutral,neutral,LOW,Stable emotional condition,0.82,0.672,5,calm,0.5540476190476191,medium,0.39,0.0076,neutral,False,LOW,0.0,5.5,LOW,LOW,7.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:56
neutral,neutral,LOW,Stable emotional condition,0.82,0.388,5,calm,0.5540476190476191,medium,0.39,0.0076,calm,False,LOW,0.0,2.5,LOW,LOW,7.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:57
neutral,neutral,LOW,Stable emotional condition,0.82,0.532,5,calm,0.5540476190476191,medium,0.39,0.0076,neutral,False,LOW,0.0,5.6,LOW,LOW,8.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:58
neutral,neutral,LOW,Stable emotional condition,0.93,0.388,5,calm,0.5540476190476191,medium,0.39,0.0076,calm,False,LOW,0.0,2.6,LOW,LOW,8.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:33:58
neutral,neutral,LOW,Stable emotional condition,0.82,0.686,5,calm,0.6527777777777777,low,0.4567,0.0003,neutral,False,LOW,0.0,5.6,LOW,LOW,8.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:34:00
neutral,neutral,LOW,Stable emotional condition,0.93,0.623,6,calm,0.6527777777777777,low,0.4567,0.0003,neutral,False,LOW,0.0,5.9,LOW,LOW,8.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:34:00
surprise,surprise,LOW,Stable emotional condition,0.94,0.457,6,calm,0.6527777777777777,low,0.4567,0.0003,calm,False,LOW,0.0,2.9,LOW,LOW,8.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 17:34:01
happy,happy,LOW,Stable emotional condition,0.93,0.693,6,calm,0.6527777777777777,low,0.4567,0.0003,happy,False,LOW,0.0,2.9,LOW,LOW,9.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:34:02
happy,happy,LOW,Stable emotional condition,0.91,0.7,6,calm,0.6527777777777777,low,0.4567,0.0003,happy,False,LOW,0.0,2.9,LOW,LOW,9.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:34:02
surprise,surprise,LOW,Stable emotional condition,1.0,0.457,6,calm,0.6527777777777777,low,0.4567,0.0003,calm,False,LOW,0.0,2.9,LOW,LOW,9.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 17:34:03
fear,fear,LOW,Stable emotional condition,0.94,0.457,6,calm,0.6527777777777777,low,0.4567,0.0003,calm,False,LOW,0.0,3.0,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.0}",FLUCTUATING,2026-07-07 17:34:04
neutral,neutral,LOW,Stable emotional condition,1.0,0.693,6,calm,0.6527777777777777,low,0.4567,0.0003,neutral,False,LOW,0.0,6.0,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.0}",FLUCTUATING,2026-07-07 17:34:04
neutral,neutral,LOW,Stable emotional condition,1.0,0.457,6,calm,0.6527777777777777,low,0.4567,0.0003,calm,False,LOW,0.0,3.1,LOW,LOW,9.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.1}",FLUCTUATING,2026-07-07 17:34:05
neutral,neutral,LOW,Stable emotional condition,0.93,0.457,6,calm,0.6527777777777777,low,0.4567,0.0003,calm,False,LOW,0.0,3.2,LOW,LOW,9.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-07 17:34:06
neutral,neutral,LOW,Stable emotional condition,1.0,0.658,6,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,LOW,0.0,6.2,LOW,LOW,9.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-07 17:34:07
angry,angry,LOW,Negative emotional state,1.0,0.567,6,fear,0.31083333333333335,medium,0.4254,0.0277,angry,False,LOW,0.0,18.3,LOW,LOW,9.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:08
neutral,neutral,LOW,Stable emotional condition,0.82,0.483,6,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,LOW,0.0,6.3,LOW,LOW,9.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 8.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:08
angry,angry,LOW,Negative emotional state,0.82,0.567,6,fear,0.31083333333333335,medium,0.4254,0.0277,angry,False,LOW,0.0,18.3,LOW,LOW,10.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:09
neutral,neutral,LOW,Stable emotional condition,0.82,0.623,7,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,LOW,0.0,6.7,LOW,LOW,10.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:09
neutral,neutral,LOW,Stable emotional condition,0.82,0.686,7,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,LOW,0.0,6.7,LOW,LOW,10.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:10
neutral,neutral,LOW,Stable emotional condition,0.82,0.301,7,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,LOW,0.0,6.7,LOW,LOW,10.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:11
angry,angry,MEDIUM,Negative emotional state,0.81,0.28,8,fear,0.31083333333333335,medium,0.4254,0.0277,angry,False,MEDIUM,0.351,34.0,LOW,LOW,17.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:12
neutral,neutral,MEDIUM,Stable emotional condition,0.78,0.616,8,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,MEDIUM,0.351,22.0,LOW,LOW,22.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,2026-07-07 17:34:12
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,8,fear,0.31083333333333335,medium,0.4254,0.0277,neutral,False,MEDIUM,0.351,22.0,LOW,LOW,24.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,2026-07-07 17:34:13
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.49,8,calm,0.6494444444444444,low,0.4367,0.0003,neutral,False,MEDIUM,0.348,22.0,LOW,LOW,26.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,2026-07-07 17:34:15
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.532,8,calm,0.6494444444444444,low,0.4367,0.0003,neutral,False,MEDIUM,0.348,22.0,LOW,LOW,27.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,2026-07-07 17:34:16
happy,happy,MEDIUM,Stable emotional condition,0.71,0.7,8,calm,0.6494444444444444,low,0.4367,0.0003,happy,False,MEDIUM,0.348,19.0,LOW,LOW,27.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:17
angry,angry,MEDIUM,Stable emotional condition,0.88,0.455,8,calm,0.6494444444444444,low,0.4367,0.0003,calm,False,MEDIUM,0.348,19.0,LOW,LOW,28.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:18
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.455,8,calm,0.6494444444444444,low,0.4367,0.0003,calm,False,MEDIUM,0.348,19.0,LOW,LOW,28.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:19
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.637,8,calm,0.6494444444444444,low,0.4367,0.0003,neutral,False,MEDIUM,0.348,22.0,LOW,LOW,28.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 17:34:19
neutral,neutral,MEDIUM,Stable emotional condition,0.84,0.455,8,calm,0.6494444444444444,low,0.4367,0.0003,calm,False,MEDIUM,0.348,19.1,LOW,LOW,28.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,2026-07-07 17:34:20
neutral,neutral,MEDIUM,Stable emotional condition,0.68,0.672,8,calm,0.6494444444444444,low,0.4367,0.0003,neutral,False,MEDIUM,0.348,22.1,LOW,LOW,28.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,2026-07-07 17:34:21
