timestamp,emotion,emotion_confidence,temporal_emotion,temporal_confidence,stress_level,cognitive_load,deception_risk,gaze,yaw,pitch,roll,blink_rate,anomaly_risk,fusion_confidence,final_state,cognitive_assessment
12:05:24,disgust,26.87048991522903,disgust,51.290661096572876,LOW,MEDIUM,LOW,CENTER,-5.479996166080026,7.523771434309729,-0.05687876683758033,8.69,LOW,0.42,Stable emotional condition,Negative emotional trajectory
12:05:24,disgust,26.5306961960172,disgust,55.813199281692505,LOW,MEDIUM,LOW,CENTER,-6.749075078343678,8.052401759933089,-0.09165830755031973,8.69,LOW,0.44,Stable emotional condition,Negative emotional trajectory
12:05:24,disgust,25.80937584969686,disgust,59.62107181549072,LOW,MEDIUM,LOW,CENTER,-7.265009730117787,8.29920548103606,-0.0869015090121862,8.69,LOW,0.46,Stable emotional condition,Negative emotional trajectory
12:05:24,disgust,25.883036563982575,disgust,62.65386939048767,LOW,LOW,LOW,CENTER,-6.598665469509121,7.1023870022129545,-0.0684154090267141,8.69,LOW,0.48,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,27.047362862683872,disgust,65.75472354888916,LOW,LOW,LOW,CENTER,-7.829415383248664,8.402045384362792,-0.104447640480413,8.69,LOW,0.5,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.80937584969686,disgust,67.98775792121887,LOW,LOW,LOW,CENTER,-7.155744367692306,8.192962588217723,-0.08694009193531665,8.69,LOW,0.51,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.883036563982575,disgust,69.99232769012451,LOW,LOW,LOW,CENTER,-7.429118709154112,7.4015176008275105,-0.09834511862571875,8.69,LOW,0.52,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.883036563982575,disgust,72.10918068885803,LOW,LOW,LOW,CENTER,-6.898330887632495,9.127937224646132,-0.08328054584522987,8.69,LOW,0.54,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.896023576969583,disgust,73.97840023040771,LOW,LOW,LOW,CENTER,-7.322069125055708,9.415310620465725,-0.1089385410572431,8.69,LOW,0.55,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.80937584969686,disgust,75.60765147209167,LOW,LOW,LOW,CENTER,-6.8423370814121505,8.462673147381386,-0.08794375169429014,8.69,LOW,0.56,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.80937584969686,disgust,77.18958854675293,LOW,LOW,LOW,CENTER,-6.637425320240314,8.736624773730854,-0.09252767548534305,8.69,LOW,0.57,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.883036563982575,disgust,78.67863774299622,LOW,LOW,LOW,CENTER,-7.7992067280850295,8.945226817285683,-0.11503752065872948,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:25,disgust,25.278197854305155,disgust,79.21764254570007,LOW,LOW,LOW,CENTER,-7.517148118486718,8.447612270028705,-0.09888636213348488,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,25.883036563982575,disgust,79.24590110778809,LOW,LOW,LOW,CENTER,-7.739393876211077,7.3851088339562665,-0.10735043323346545,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,25.383036563982575,disgust,79.5135498046875,LOW,LOW,LOW,CENTER,-7.414758117331826,7.656612363525882,-0.09530443583185033,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,25.883036563982575,disgust,80.03150820732117,LOW,LOW,LOW,CENTER,-7.257530569849905,8.437715748688165,-0.09230943808034063,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,25.80937584969686,disgust,80.64512014389038,LOW,LOW,LOW,CENTER,-7.237246316637453,8.770388617637588,-0.0961820996568717,8.69,LOW,0.59,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,25.883036563982575,disgust,80.5691659450531,LOW,LOW,LOW,CENTER,-6.594338774638233,7.481618294071578,-0.0732171589259635,8.69,LOW,0.59,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,26.60435691030292,disgust,80.91888427734375,LOW,LOW,LOW,CENTER,-6.721238954564625,7.436755005100725,-0.08236921419020331,8.69,LOW,0.59,Stable emotional condition,Negative emotional trajectory
12:05:26,disgust,26.030696196017207,disgust,81.55691027641296,LOW,LOW,LOW,CENTER,-6.378711022186705,7.771503981826072,-0.07100181222876426,8.69,LOW,0.59,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,26.60435691030292,disgust,81.85755014419556,LOW,LOW,LOW,CENTER,-6.628701674188117,7.276787408291003,-0.07034213662370958,8.69,LOW,0.6,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,26.5306961960172,disgust,82.27488398551941,LOW,LOW,LOW,CENTER,-7.5415291933568795,8.59373429777063,-0.0883349648691574,8.69,LOW,0.6,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,25.883036563982575,disgust,82.13355541229248,LOW,LOW,LOW,CENTER,-6.3908418765088415,8.552697816869209,-0.07031795852837212,8.69,LOW,0.6,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,26.630696196017205,disgust,81.58547282218933,LOW,LOW,LOW,CENTER,-6.901900861978226,8.148037864293801,-0.07509240872944471,8.69,LOW,0.6,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,27.051122261180115,disgust,81.41601085662842,LOW,LOW,LOW,CENTER,-7.296961311444092,9.671468906957166,-0.09619093897555936,8.69,LOW,0.6,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,25.383036563982575,disgust,80.60068488121033,LOW,LOW,LOW,CENTER,-7.609212696550313,8.847264807797032,-0.09736911996773855,8.69,LOW,0.59,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,25.383036563982575,disgust,79.98411059379578,LOW,LOW,LOW,CENTER,-7.753148836581861,8.557829917728418,-0.11005580901935895,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,25.80937584969686,disgust,79.95607256889343,LOW,LOW,LOW,CENTER,-7.00834674270882,8.563310568476428,-0.09227310031413274,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:27,disgust,25.883036563982575,disgust,79.85174059867859,LOW,LOW,LOW,CENTER,-8.020851217170703,8.200425609634284,-0.12254048938024532,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,26.27819785430516,disgust,79.8149824142456,LOW,LOW,LOW,CENTER,-7.575917567679049,9.0806044705549,-0.10334195843430695,8.69,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,25.883036563982575,disgust,79.79069352149963,LOW,LOW,LOW,CENTER,-7.069862206196223,8.02910089184683,-0.08476243432823109,5.61,LOW,0.58,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,25.80937584969686,disgust,77.89838314056396,LOW,LOW,LOW,CENTER,-7.915288282610277,8.434174623486182,-0.10491240601036544,5.61,LOW,0.57,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,25.883036563982575,disgust,74.88157749176025,LOW,LOW,LOW,CENTER,-8.43275593773251,9.17803563266935,-0.12140739061747517,5.61,LOW,0.55,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,26.27819785430516,disgust,70.41423320770264,LOW,LOW,LOW,CENTER,-8.472032126108967,8.741216827724017,-0.12865881956560637,5.61,LOW,0.53,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,26.27819785430516,disgust,64.70931768417358,LOW,LOW,LOW,CENTER,-8.323224279805178,9.057370667853437,-0.11134865487495692,5.61,LOW,0.49,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,25.77819785430516,disgust,56.88971281051636,LOW,LOW,LOW,CENTER,-9.042714175599174,10.11976988875289,-0.14430244856136834,5.61,LOW,0.44,Stable emotional condition,Negative emotional trajectory
12:05:28,disgust,25.77819785430516,disgust,47.11966812610626,LOW,LOW,LOW,CENTER,-8.787218269344546,8.959918580241604,-0.12046728601175817,5.61,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:29,disgust,26.20453714001944,disgust,37.69850432872772,LOW,LOW,LOW,CENTER,-8.76919815844848,9.463354801901012,-0.12251196191661397,5.61,LOW,0.33,Stable emotional condition,Negative emotional trajectory
12:05:29,disgust,26.27819785430516,neutral,39.643824100494385,LOW,LOW,LOW,CENTER,-8.186901493003335,10.275005421764764,-0.11120688023315968,5.61,LOW,0.34,Stable emotional condition,Stable emotional condition
12:05:29,disgust,25.77819785430516,neutral,39.20115828514099,LOW,LOW,LOW,CENTER,-8.639399728516079,9.856326157276344,-0.13301771927266043,5.61,LOW,0.34,Stable emotional condition,Stable emotional condition
12:05:29,disgust,26.27819785430516,neutral,35.93941628932953,LOW,LOW,LOW,CENTER,-8.57869133801467,8.363286917788809,-0.11389862165400272,5.61,LOW,0.32,Stable emotional condition,Stable emotional condition
12:05:29,disgust,25.70453714001944,sad,33.13678205013275,LOW,LOW,LOW,CENTER,-8.295589845476725,8.97076185917058,-0.11993324510362834,5.61,LOW,0.3,Stable emotional condition,Negative emotional trajectory
12:05:29,disgust,25.77819785430516,sad,37.540870904922485,LOW,LOW,LOW,CENTER,-8.175092421456611,9.535335058129899,-0.1012651848499888,5.61,LOW,0.33,Stable emotional condition,Negative emotional trajectory
12:05:29,disgust,25.80937584969686,sad,40.14816880226135,LOW,LOW,LOW,CENTER,-8.49156150681025,9.795521151096258,-0.12195124404129114,5.61,LOW,0.34,Stable emotional condition,Negative emotional trajectory
12:05:29,disgust,25.77819785430516,sad,39.792436361312866,LOW,LOW,LOW,CENTER,-8.735983776289974,9.994167503201703,-0.1196351308106474,5.61,LOW,0.34,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,25.77819785430516,sad,37.22898066043854,LOW,LOW,LOW,CENTER,-9.047938601835408,9.733993394527293,-0.12821824240008362,5.61,LOW,0.33,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,26.27819785430516,sad,32.38780200481415,LOW,LOW,LOW,CENTER,-8.73979965508561,9.536342684506312,-0.12485264465916418,5.61,LOW,0.3,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,25.77819785430516,sad,26.961171627044678,LOW,LOW,LOW,CENTER,-8.950288091145,10.067080430567714,-0.12118737296971202,5.61,LOW,0.26,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,26.27819785430516,sad,21.011601388454437,LOW,LOW,LOW,CENTER,-8.856597550879345,9.620353584807797,-0.1232132003249808,5.61,LOW,0.23,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,26.20453714001944,fear,19.750842452049255,LOW,LOW,LOW,CENTER,-8.831051008099005,9.103865651219923,-0.12566566194793596,5.61,LOW,0.22,Stable emotional condition,Negative emotional trajectory
12:05:30,disgust,26.20453714001944,calm,23.934733867645264,LOW,LOW,LOW,CENTER,-8.443635447202306,8.736745819193084,-0.11339863094657121,5.61,LOW,0.25,Stable emotional condition,Stable emotional condition
12:05:30,disgust,25.77819785430516,calm,28.31246256828308,LOW,LOW,LOW,CENTER,-8.13016757979755,8.0851742219339,-0.10417866799051473,5.61,LOW,0.27,Stable emotional condition,Stable emotional condition
12:05:30,disgust,25.883036563982575,calm,32.74811506271362,LOW,LOW,LOW,CENTER,-7.85171509940005,8.15407753174833,-0.09821871992325609,5.61,LOW,0.3,Stable emotional condition,Stable emotional condition
12:05:30,disgust,25.883036563982575,calm,36.16629242897034,LOW,LOW,LOW,CENTER,-7.174129769472337,9.038612802209617,-0.08395389608943638,5.61,LOW,0.32,Stable emotional condition,Stable emotional condition
12:05:31,disgust,25.909375849696858,calm,37.62349188327789,LOW,LOW,LOW,CENTER,-8.140432119519792,8.202362660450717,-0.101573036975642,5.61,LOW,0.33,Stable emotional condition,Stable emotional condition
12:05:31,disgust,25.883036563982575,calm,37.96522617340088,LOW,LOW,LOW,CENTER,-7.498506960561684,8.008997128500468,-0.10199580056077148,5.61,LOW,0.33,Stable emotional condition,Stable emotional condition
12:05:31,disgust,25.80937584969686,calm,36.18996441364288,LOW,LOW,LOW,CENTER,-7.751093339753634,8.80251996046626,-0.10375478325881546,5.61,LOW,0.32,Stable emotional condition,Stable emotional condition
12:05:31,disgust,25.883036563982575,calm,32.11648762226105,LOW,LOW,LOW,CENTER,-7.892860393393922,8.259101119662823,-0.10219520331731137,5.61,LOW,0.3,Stable emotional condition,Stable emotional condition
12:05:31,disgust,25.883036563982575,angry,31.191730499267578,LOW,LOW,LOW,CENTER,-7.396367141234607,8.255795664576773,-0.09444612481775853,5.61,LOW,0.29,Negative emotional state,Stable emotional condition
12:05:31,disgust,25.80937584969686,angry,32.44217336177826,LOW,LOW,LOW,CENTER,-7.8305285861784295,8.427552681939424,-0.11085974607073637,5.61,LOW,0.3,Negative emotional state,Stable emotional condition
12:05:31,disgust,25.70453714001944,angry,30.79547882080078,LOW,LOW,LOW,CENTER,-7.802982183002861,8.25538409183077,-0.09932341578451691,4.22,LOW,0.29,Negative emotional state,Stable emotional condition
12:05:31,disgust,25.80937584969686,disgust,28.653013706207275,LOW,LOW,LOW,CENTER,-7.047139759914898,8.479114004726451,-0.08827077493598537,4.22,LOW,0.28,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,25.883036563982575,disgust,29.831549525260925,LOW,LOW,LOW,CENTER,-7.263325890921133,7.753926091786089,-0.09026350825918343,4.22,LOW,0.28,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,25.80937584969686,disgust,29.366064071655273,LOW,LOW,LOW,CENTER,-7.326101956875028,7.992891832521864,-0.10352964424243899,4.22,LOW,0.28,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,26.32604251636353,disgust,27.625679969787598,LOW,LOW,LOW,CENTER,-7.599980461040797,8.530349387513045,-0.10579296078800027,4.22,LOW,0.27,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,25.883036563982575,disgust,24.272778630256653,LOW,LOW,LOW,CENTER,-7.915418063137424,7.9721486906726025,-0.1022598908507558,4.22,LOW,0.25,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,25.80937584969686,neutral,22.43121564388275,LOW,LOW,LOW,CENTER,-7.252681418482436,7.209435994628777,-0.08889146146265958,4.22,LOW,0.24,Stable emotional condition,Stable emotional condition
12:05:32,disgust,25.909375849696858,sad,23.68631213903427,LOW,LOW,LOW,CENTER,-6.896554597475516,7.904162576797887,-0.0810815018700651,4.22,LOW,0.25,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,26.030696196017207,sad,29.122719168663025,LOW,LOW,LOW,CENTER,-7.511008302999198,8.307400978648083,-0.09206144273876812,4.22,LOW,0.28,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,25.80937584969686,sad,31.7511647939682,LOW,LOW,LOW,CENTER,-7.352834677522468,6.766696806777031,-0.08579707944998069,4.22,LOW,0.29,Stable emotional condition,Negative emotional trajectory
12:05:32,disgust,26.32604251636353,sad,31.80212378501892,LOW,LOW,LOW,CENTER,-7.780336261725916,8.017678555635786,-0.1069258697535802,4.22,LOW,0.3,Stable emotional condition,Negative emotional trajectory
12:05:33,disgust,25.883036563982575,sad,28.900963068008423,LOW,LOW,LOW,CENTER,-8.025341414369292,7.41141499856453,-0.10559364215911829,4.22,LOW,0.28,Stable emotional condition,Negative emotional trajectory
12:05:33,disgust,26.32604251636353,sad,25.26557147502899,LOW,LOW,LOW,CENTER,-7.769558880993706,8.86491589286184,-0.10628517807952793,4.22,LOW,0.26,Stable emotional condition,Negative emotional trajectory
12:05:33,disgust,26.329801914859775,sad,18.844428658485413,LOW,LOW,LOW,CENTER,-7.575073123858065,8.20385930940868,-0.09664213845487005,4.22,LOW,0.22,Stable emotional condition,Negative emotional trajectory
12:05:33,disgust,26.329801914859775,calm,23.65865558385849,LOW,LOW,LOW,CENTER,-7.473928739894048,8.716793188962109,-0.09797893270608767,4.22,LOW,0.25,Stable emotional condition,Stable emotional condition
12:05:33,disgust,26.32604251636353,calm,34.12325978279114,LOW,LOW,LOW,CENTER,-6.867042674664447,8.476431537419375,-0.0829378342816722,4.22,LOW,0.31,Stable emotional condition,Stable emotional condition
12:05:33,disgust,26.342788927846783,calm,40.546777844429016,LOW,LOW,LOW,CENTER,-6.571535949297427,9.535216214581427,-0.08912601938721196,4.22,LOW,0.35,Stable emotional condition,Stable emotional condition
12:05:33,disgust,26.329801914859775,calm,30.656269192695618,LOW,LOW,LOW,CENTER,-6.524148571150913,9.420952692484304,-0.08474069844113293,4.22,LOW,0.29,Stable emotional condition,Stable emotional condition
12:05:33,disgust,26.329801914859775,disgust,28.18889319896698,LOW,LOW,LOW,CENTER,-6.8448087717118495,10.049531505587405,-0.09073689733406107,4.22,LOW,0.27,Stable emotional condition,Negative emotional trajectory
12:05:33,disgust,26.329801914859775,disgust,30.05785346031189,LOW,LOW,LOW,CENTER,-5.929462623703811,9.75750752693494,-0.06298300166913177,4.22,LOW,0.29,Stable emotional condition,Negative emotional trajectory
12:05:34,disgust,27.051122261180115,disgust,27.075672149658203,LOW,LOW,LOW,CENTER,-6.1212940712910004,10.166277458424451,-0.08353255733477519,4.22,LOW,0.27,Stable emotional condition,Negative emotional trajectory
12:05:34,disgust,26.342788927846783,disgust,23.920626938343048,LOW,LOW,LOW,CENTER,-6.838988608854412,9.633130048331857,-0.09711167189366748,4.22,LOW,0.25,Stable emotional condition,Negative emotional trajectory
12:05:34,disgust,26.32604251636353,disgust,22.1560537815094,LOW,LOW,LOW,CENTER,-6.240884174854451,8.685382287378873,-0.06855886374054616,4.22,LOW,0.24,Stable emotional condition,Negative emotional trajectory
12:05:34,disgust,27.047362862683872,disgust,20.511314272880554,LOW,LOW,LOW,CENTER,-6.914977677187919,8.246952209753466,-0.09010428552319115,4.22,LOW,0.23,Stable emotional condition,Negative emotional trajectory
12:05:34,disgust,26.32604251636353,angry,21.181032061576843,LOW,LOW,LOW,CENTER,-6.722778041200087,8.519960806065104,-0.08536934560654393,4.22,LOW,0.23,Stable emotional condition,Stable emotional condition
12:05:34,disgust,26.329801914859775,calm,24.588733911514282,LOW,LOW,LOW,CENTER,-6.746467355647365,9.83347536771287,-0.09494443258630506,4.22,LOW,0.25,Stable emotional condition,Stable emotional condition
12:05:34,disgust,26.329801914859775,calm,26.009586453437805,LOW,LOW,LOW,CENTER,-6.7816965245843885,8.919850379569196,-0.09207683376833967,4.22,LOW,0.26,Stable emotional condition,Stable emotional condition
12:05:34,disgust,26.329801914859775,calm,29.520487785339355,LOW,LOW,LOW,CENTER,-6.518030383595286,8.714414018381527,-0.06928259038885934,4.22,LOW,0.28,Stable emotional condition,Stable emotional condition
12:05:34,disgust,27.051122261180115,calm,26.714032888412476,LOW,LOW,LOW,CENTER,-6.725710099499531,10.311192806595114,-0.0977950840684494,4.22,LOW,0.27,Stable emotional condition,Stable emotional condition
12:05:35,disgust,26.329801914859775,calm,26.753246784210205,LOW,LOW,LOW,CENTER,-6.433434027562213,9.34729654644824,-0.08307668056456687,4.22,LOW,0.27,Stable emotional condition,Stable emotional condition
12:05:35,disgust,26.339029529350537,calm,27.378323674201965,LOW,LOW,LOW,CENTER,-7.107838928491211,9.089863498407377,-0.10772027955948987,3.39,LOW,0.27,Stable emotional condition,Stable emotional condition
12:05:35,disgust,26.409375849696858,calm,28.788092732429504,LOW,LOW,LOW,CENTER,-6.665120741421717,6.828361521704371,-0.07123559866831983,3.39,LOW,0.28,Stable emotional condition,Stable emotional condition
12:05:35,disgust,27.051122261180115,calm,30.29017448425293,LOW,LOW,LOW,CENTER,-6.6349943796940325,7.592318615344085,-0.08928169629250783,3.39,LOW,0.29,Stable emotional condition,Stable emotional condition
12:05:35,disgust,26.329801914859775,calm,30.91338574886322,LOW,LOW,LOW,CENTER,-6.810197798522614,6.941583692337107,-0.07807511234328068,3.39,LOW,0.29,Stable emotional condition,Stable emotional condition
12:05:35,disgust,27.047362862683872,calm,29.821541905403137,LOW,LOW,LOW,CENTER,-7.200268919268686,7.2513479678175985,-0.08743471859512872,3.39,LOW,0.29,Stable emotional condition,Stable emotional condition
12:05:35,disgust,25.909375849696858,angry,28.843384981155396,LOW,LOW,LOW,CENTER,-6.878556706936432,7.785078825793343,-0.07729562459882569,3.39,LOW,0.28,Negative emotional state,Stable emotional condition
12:05:35,disgust,27.051122261180115,angry,33.41687321662903,LOW,LOW,LOW,CENTER,-6.881552161948249,8.16200425943908,-0.07619640078217992,3.39,LOW,0.31,Negative emotional state,Stable emotional condition
12:05:36,disgust,27.051122261180115,angry,35.90967059135437,LOW,LOW,LOW,CENTER,-6.74601860783062,9.010391792057717,-0.07342202383736689,3.39,LOW,0.32,Negative emotional state,Stable emotional condition
12:05:36,disgust,27.047362862683872,angry,35.93320548534393,LOW,LOW,LOW,CENTER,-6.427953815356187,8.018710552447883,-0.06750211545447876,3.39,LOW,0.32,Negative emotional state,Stable emotional condition
12:05:36,disgust,27.051122261180115,angry,35.46585738658905,LOW,LOW,LOW,CENTER,-7.075803445143837,8.234368600432056,-0.07471973312926303,3.39,LOW,0.32,Negative emotional state,Stable emotional condition
12:05:36,disgust,26.630696196017205,disgust,40.48624634742737,LOW,LOW,LOW,CENTER,-7.146957572752042,9.412714656090149,-0.070189540986074,3.39,LOW,0.35,Stable emotional condition,Negative emotional trajectory
12:05:36,disgust,26.630696196017205,disgust,44.38689947128296,LOW,LOW,LOW,CENTER,-7.543816092373273,7.8800747566278915,-0.08916469922254275,3.39,LOW,0.37,Stable emotional condition,Negative emotional trajectory
12:05:36,disgust,26.32604251636353,disgust,46.89522385597229,LOW,LOW,LOW,CENTER,-8.870072106766505,9.90328226322266,-0.11488426405335496,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:36,disgust,25.70453714001944,disgust,47.31230437755585,LOW,LOW,LOW,CENTER,-8.961523637697411,8.491438657281778,-0.12752193198790265,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:36,disgust,26.20453714001944,disgust,46.52031362056732,LOW,LOW,LOW,CENTER,-8.896289504174234,7.532330989782372,-0.1207120966746946,3.39,LOW,0.38,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.724963205182352,disgust,46.36364281177521,LOW,LOW,LOW,CENTER,-9.155571867722454,8.26308936082269,-0.13895188519065235,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.30453714001944,disgust,46.25408351421356,LOW,LOW,LOW,CENTER,-8.815222384667804,8.629427090606363,-0.12379567605592993,3.39,LOW,0.38,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.721203806686113,disgust,46.46022319793701,LOW,LOW,LOW,CENTER,-8.285773598879242,9.12470806052104,-0.11089254903520882,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.22496320518235,disgust,46.69535756111145,LOW,LOW,LOW,CENTER,-8.576177946494335,8.93227474095228,-0.11636554321102158,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.22496320518235,disgust,47.113725543022156,LOW,LOW,LOW,CENTER,-8.85779460784419,8.70937501680687,-0.1327272852842273,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.30453714001944,disgust,46.995365619659424,LOW,LOW,LOW,CENTER,-8.910558256136719,8.73026879875153,-0.11292570935930672,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,26.221203806686113,disgust,47.352135181427,LOW,LOW,LOW,CENTER,-8.523016624266813,9.183921932026161,-0.1112629325197382,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:37,disgust,25.70453714001944,disgust,47.033631801605225,LOW,LOW,LOW,CENTER,-7.856208635530733,10.342007458020262,-0.11086017214547093,3.39,LOW,0.39,Stable emotional condition,Negative emotional trajectory
12:05:38,disgust,26.22496320518235,disgust,42.810359597206116,LOW,LOW,LOW,CENTER,-9.024387279001179,10.412615152753652,-0.12746339472801582,3.39,LOW,0.36,Stable emotional condition,Negative emotional trajectory
12:05:38,disgust,26.20453714001944,disgust,41.173720359802246,LOW,LOW,LOW,CENTER,-8.552699247267915,9.0738494370089,-0.12359443398714196,3.39,LOW,0.35,Stable emotional condition,Negative emotional trajectory
12:05:38,disgust,26.724963205182352,disgust,39.54775035381317,LOW,LOW,LOW,CENTER,-8.7062287978233,8.690911554143296,-0.10781801923753921,3.39,LOW,0.34,Stable emotional condition,Negative emotional trajectory
12:05:38,disgust,26.329801914859775,neutral,38.533997535705566,LOW,LOW,LOW,CENTER,-7.398227562928288,8.330075415626442,-0.08296972118568838,3.39,LOW,0.34,Stable emotional condition,Stable emotional condition
12:05:38,disgust,26.342788927846783,neutral,39.1125351190567,LOW,LOW,LOW,CENTER,-8.820393649956825,9.407960603501579,-0.12722786258707197,3.39,LOW,0.34,Stable emotional condition,Stable emotional condition
12:05:38,disgust,26.20453714001944,neutral,40.59203267097473,LOW,LOW,LOW,CENTER,-8.501425843635733,10.297795573821485,-0.13157170347965266,3.39,LOW,0.35,Stable emotional condition,Stable emotional condition
12:05:38,disgust,26.27819785430516,neutral,41.27940833568573,LOW,LOW,LOW,CENTER,-9.493899989847623,9.07768783768497,-0.1552501284678271,3.39,LOW,0.35,Stable emotional condition,Stable emotional condition
12:05:38,disgust,26.995303117463052,neutral,40.53173065185547,LOW,LOW,LOW,CENTER,-8.766588618174513,8.490370155777935,-0.12146806864510068,2.81,LOW,0.35,Stable emotional condition,Stable emotional condition
