timestamp,emotion,emotion_confidence,temporal_emotion,temporal_confidence,stress_level,cognitive_load,deception_risk,gaze,yaw,pitch,roll,blink_rate,anomaly_risk,fusion_confidence,final_state,cognitive_assessment
22:30:20,calm,34.07863613451699,disgust,89.32318091392517,MEDIUM,LOW,LOW,CENTER,-1.734098533514475,12.469604644894753,0.12342998960067716,2.99,LOW,0.67,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,34.07863613451699,disgust,89.27828073501587,MEDIUM,LOW,LOW,CENTER,-4.341427836362781,12.731510454233621,0.06098414255037781,2.99,LOW,0.67,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,30.936794513890835,disgust,90.33619165420532,MEDIUM,LOW,LOW,CENTER,-2.953617518855225,11.811892686286395,0.09375391933158933,2.99,LOW,0.67,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,32.03679451389084,disgust,90.78816175460815,MEDIUM,LOW,LOW,CENTER,-3.7419417683754763,12.516613893885847,0.0791225826133226,2.99,LOW,0.67,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,30.436794513890835,disgust,89.54567313194275,MEDIUM,LOW,LOW,CENTER,-2.6108872404904098,12.75746320224029,0.09325887367881433,2.99,LOW,0.66,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,32.82679451389084,disgust,86.69694066047668,MEDIUM,LOW,LOW,CENTER,-4.347777696669544,13.267306738023793,0.059207015263176156,2.99,LOW,0.65,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,30.936794513890835,disgust,81.32782578468323,MEDIUM,LOW,LOW,CENTER,-3.833694845287147,12.095176744801702,0.07211209764790892,2.99,LOW,0.61,Stable emotional condition,Negative emotional trajectory
22:30:21,calm,30.436794513890835,disgust,74.1020679473877,MEDIUM,LOW,LOW,CENTER,-4.749205464630188,12.164600210430068,0.03680995149074037,2.99,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,31.4486992757956,disgust,66.50407314300537,MEDIUM,LOW,LOW,CENTER,-2.6064818479593623,11.547956707074507,0.08647978414053549,2.99,LOW,0.52,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,32.82679451389084,disgust,59.71081852912903,MEDIUM,LOW,LOW,CENTER,-2.2554258146171993,11.046633194689905,0.09637049594372368,2.49,LOW,0.49,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,33.179735690361426,disgust,52.119046449661255,MEDIUM,LOW,LOW,CENTER,-4.514647928038658,11.218608257701005,0.08631522356542096,2.49,LOW,0.45,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,30.436794513890835,disgust,45.26022672653198,MEDIUM,LOW,LOW,CENTER,-4.460222292154817,12.096459948100552,0.07884509715222197,2.49,LOW,0.39,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,29.936794513890842,disgust,39.82962667942047,MEDIUM,LOW,LOW,CENTER,-3.9762442697149067,10.588130496886171,0.06446107503230077,2.49,LOW,0.36,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,30.936794513890835,disgust,36.03809177875519,MEDIUM,LOW,LOW,CENTER,-5.428806281427026,10.551275452471163,0.02480480315908559,2.49,LOW,0.34,Stable emotional condition,Negative emotional trajectory
22:30:22,calm,30.948699275795597,disgust,33.67908298969269,MEDIUM,LOW,LOW,CENTER,-3.9842463194193836,11.159849334695837,0.06613423910370736,2.49,LOW,0.33,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,28.645127847224174,disgust,31.960314512252808,MEDIUM,LOW,LOW,CENTER,-4.966504664364316,12.429121075823542,0.061791293006485636,2.49,LOW,0.31,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,29.936794513890842,disgust,31.0703307390213,MEDIUM,LOW,LOW,CENTER,-4.536730308028572,11.088060469666013,0.08749412342490348,2.49,LOW,0.31,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,30.436794513890835,disgust,31.440767645835876,MEDIUM,LOW,LOW,CENTER,-4.045752437961167,10.313001630338926,0.05640593983978422,2.49,LOW,0.31,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,30.936794513890835,disgust,32.514941692352295,MEDIUM,LOW,LOW,CENTER,-4.089079904524655,10.639211863414682,0.05195995426465519,2.49,LOW,0.32,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,30.936794513890835,disgust,32.974886894226074,MEDIUM,LOW,LOW,CENTER,-5.184429090231934,9.322091408010909,0.0342618587695242,2.49,LOW,0.32,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,28.70703260912893,disgust,34.026601910591125,MEDIUM,LOW,LOW,CENTER,-4.441386468040084,10.050568072621823,0.03802684434526124,2.49,LOW,0.32,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,30.948699275795597,disgust,33.5650235414505,MEDIUM,LOW,LOW,CENTER,-4.272232066214357,9.200554128745951,0.035516868752816975,2.49,LOW,0.33,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,31.4486992757956,disgust,31.912946701049805,MEDIUM,LOW,LOW,CENTER,-3.7898425395841904,8.600299936591588,0.027803631347541206,2.49,LOW,0.32,Stable emotional condition,Negative emotional trajectory
22:30:23,calm,30.948699275795597,disgust,30.597594380378723,MEDIUM,LOW,LOW,CENTER,-6.270942177143851,8.941059097348585,0.008817493811219337,2.49,LOW,0.31,Stable emotional condition,Negative emotional trajectory
22:30:24,calm,29.253251096523886,angry,32.684892416000366,MEDIUM,LOW,LOW,CENTER,-5.288267325275564,8.171317513951617,0.019295163516604135,2.49,LOW,0.31,Negative emotional state,Stable emotional condition
22:30:24,calm,29.20703260912893,angry,36.588054895401,MEDIUM,LOW,LOW,CENTER,-5.338147306646846,9.306064960633522,0.019380654247675665,2.49,LOW,0.34,Negative emotional state,Stable emotional condition
22:30:24,calm,30.948699275795597,angry,40.38084149360657,MEDIUM,LOW,LOW,CENTER,-5.187340696971458,8.486831582084138,0.008428575204901374,2.49,LOW,0.37,Negative emotional state,Stable emotional condition
22:30:24,calm,31.28203260912893,angry,43.96737813949585,MEDIUM,LOW,LOW,CENTER,-5.376164072830101,9.530880253129821,-0.0051614271276706125,2.49,LOW,0.39,Negative emotional state,Stable emotional condition
22:30:24,calm,29.782032609128926,angry,47.025853395462036,MEDIUM,LOW,LOW,CENTER,-5.7915188828133495,9.53969475188824,-0.0008131941878121182,2.49,LOW,0.4,Negative emotional state,Stable emotional condition
22:30:24,calm,28.253251096523886,angry,50.00731348991394,MEDIUM,LOW,LOW,CENTER,-5.6135899771000375,10.117464014946846,-0.014880723585240516,2.49,LOW,0.41,Negative emotional state,Stable emotional condition
22:30:24,disgust,27.660966370962843,angry,52.32321619987488,MEDIUM,LOW,LOW,CENTER,-4.258693266409509,10.322977152147345,-0.006810609690159753,2.49,LOW,0.42,Negative emotional state,Stable emotional condition
22:30:24,disgust,27.660966370962843,angry,55.039721727371216,MEDIUM,LOW,LOW,CENTER,-1.2242843850628293,10.274706747616921,0.0560463844323738,2.49,LOW,0.44,Negative emotional state,Stable emotional condition
22:30:25,calm,31.277128632042007,angry,55.587613582611084,MEDIUM,LOW,LOW,CENTER,-1.2242734278910694,11.104794399720982,0.04539759105502033,2.49,LOW,0.46,Negative emotional state,Stable emotional condition
22:30:25,calm,31.28903339394677,angry,55.07025718688965,MEDIUM,LOW,LOW,CENTER,-0.5779525208613772,9.32054648157407,0.06263556260867907,2.49,LOW,0.46,Negative emotional state,Stable emotional condition
22:30:25,calm,31.03063362044045,angry,56.64909482002258,MEDIUM,LOW,LOW,CENTER,1.3070102277650273,4.854004618114464,0.001339744696080819,2.49,LOW,0.46,Negative emotional state,Stable emotional condition
22:30:29,calm,41.603316212664566,angry,53.39416265487671,MEDIUM,LOW,LOW,CENTER,-7.678588790971685,3.181913607717905,-0.06531711903131866,2.49,LOW,0.49,Negative emotional state,Stable emotional condition
22:30:29,disgust,27.047362862683872,angry,49.687203764915466,MEDIUM,LOW,LOW,CENTER,-7.121858888857191,5.69831084431279,-0.06146478657455847,2.49,LOW,0.41,Negative emotional state,Stable emotional condition
22:30:29,disgust,26.60435691030292,disgust,55.07546663284302,MEDIUM,LOW,LOW,CENTER,-5.717241253244942,11.414964671014932,-0.07197835021102222,2.49,LOW,0.44,Stable emotional condition,Negative emotional trajectory
22:30:30,disgust,26.60435691030292,disgust,51.1596143245697,MEDIUM,LOW,LOW,CENTER,-1.3304175741157058,1.4921813265588508,-0.05284242848434067,2.49,LOW,0.41,Stable emotional condition,Negative emotional trajectory
22:30:30,calm,28.151253801678006,angry,50.653547048568726,MEDIUM,LOW,LOW,CENTER,0.4081064849699279,0.7724198279213428,-0.007566265175835237,2.49,LOW,0.42,Negative emotional state,Stable emotional condition
22:30:30,calm,30.910167642780202,angry,59.195780754089355,MEDIUM,LOW,LOW,CENTER,-7.970197073514246,6.828463289994476,-0.0756214380996707,2.49,LOW,0.48,Negative emotional state,Stable emotional condition
22:30:30,disgust,26.60435691030292,angry,71.05992436408997,MEDIUM,LOW,LOW,CENTER,-9.389453987891974,8.922164710301008,-0.07077459518578508,2.49,LOW,0.53,Negative emotional state,Stable emotional condition
22:30:30,disgust,26.60435691030292,angry,77.88338661193848,MEDIUM,LOW,LOW,CENTER,-9.346380475956527,9.415044350610124,-0.07044748297753839,2.49,LOW,0.57,Negative emotional state,Stable emotional condition
22:30:30,disgust,26.60435691030292,angry,80.13355135917664,MEDIUM,LOW,LOW,CENTER,-7.911353277628084,9.07767315374411,-0.03958963771825176,2.49,LOW,0.59,Negative emotional state,Stable emotional condition
22:30:31,disgust,26.585718089832206,angry,79.27773594856262,MEDIUM,LOW,LOW,CENTER,-7.951683315436364,7.810675013671047,-0.0545637112075651,2.49,LOW,0.58,Negative emotional state,Stable emotional condition
22:30:31,disgust,26.87048991522903,angry,75.85731744766235,MEDIUM,LOW,LOW,CENTER,-8.022661850461377,10.058681588859551,-0.06614280923040633,2.49,LOW,0.56,Negative emotional state,Stable emotional condition
22:30:31,disgust,26.60435691030292,angry,70.39839029312134,MEDIUM,LOW,LOW,CENTER,-7.7914937476231785,11.479765060103745,-0.02779513572252314,2.49,LOW,0.53,Negative emotional state,Stable emotional condition
22:30:31,calm,27.321448830162797,angry,63.003528118133545,MEDIUM,LOW,LOW,CENTER,-6.970560017775069,11.67343181906998,-0.031616122316256816,2.49,LOW,0.49,Negative emotional state,Stable emotional condition
22:30:31,calm,27.321448830162797,angry,53.480249643325806,MEDIUM,LOW,LOW,CENTER,-8.755834537866965,11.30577317021417,-0.04644267473975304,2.49,LOW,0.43,Negative emotional state,Stable emotional condition
22:30:31,calm,26.384200437215878,disgust,53.46944332122803,MEDIUM,LOW,LOW,CENTER,-8.441202173222761,10.749023949627743,-0.055043782173321294,2.49,LOW,0.43,Stable emotional condition,Negative emotional trajectory
22:30:31,disgust,26.79682920094331,disgust,60.16107201576233,MEDIUM,LOW,LOW,CENTER,-7.357811697841502,8.193910856586053,-0.044036012575148636,2.49,LOW,0.47,Stable emotional condition,Negative emotional trajectory
22:30:31,disgust,26.87048991522903,disgust,65.31420350074768,MEDIUM,LOW,LOW,CENTER,-6.696351114035004,7.8709799735218775,-0.05019080754279933,2.49,LOW,0.5,Stable emotional condition,Negative emotional trajectory
22:30:32,disgust,26.896829200943316,disgust,69.32702660560608,MEDIUM,LOW,LOW,CENTER,-7.257215714550399,9.894075238963266,-0.057761325204577364,2.49,LOW,0.52,Stable emotional condition,Negative emotional trajectory
22:30:32,disgust,26.130696196017205,disgust,71.56650424003601,MEDIUM,LOW,LOW,CENTER,-5.61256033826399,9.280559361573573,-0.030678937245964835,1.76,LOW,0.53,Stable emotional condition,Negative emotional trajectory
22:30:32,calm,27.13120898422442,disgust,73.679119348526,MEDIUM,LOW,LOW,CENTER,-6.323054243909298,11.558354759870237,-0.06487958906779692,1.76,LOW,0.55,Stable emotional condition,Negative emotional trajectory
22:30:32,disgust,26.10435691030292,disgust,74.65962171554565,MEDIUM,LOW,LOW,CENTER,-5.185036339305768,10.775949472992597,-0.061541586867628915,1.76,LOW,0.55,Stable emotional condition,Negative emotional trajectory
22:30:32,disgust,26.10435691030292,disgust,75.37867426872253,MEDIUM,LOW,LOW,CENTER,-4.697652133465379,9.549419484583654,-0.04786017167990911,1.76,LOW,0.56,Stable emotional condition,Negative emotional trajectory
22:30:32,calm,26.38420043721587,disgust,75.89951753616333,MEDIUM,LOW,LOW,CENTER,-5.515124921859503,8.802078254955445,-0.06108629620712209,1.76,LOW,0.56,Stable emotional condition,Negative emotional trajectory
22:30:32,disgust,26.10435691030292,disgust,75.42262673377991,MEDIUM,LOW,LOW,CENTER,-5.622435914623694,10.9192534275034,-0.05893193728829175,1.76,LOW,0.56,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,26.10435691030292,disgust,69.21244859695435,MEDIUM,LOW,LOW,CENTER,-5.7752899527960215,10.43664112369391,-0.0926776385746793,1.76,LOW,0.52,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,25.383036563982575,disgust,68.80554556846619,MEDIUM,LOW,LOW,CENTER,-5.916329132590827,9.366560073301509,-0.07191860814051088,1.76,LOW,0.51,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,26.10435691030292,disgust,70.0229287147522,MEDIUM,LOW,LOW,CENTER,-5.3054466942439396,9.512304055047208,-0.0537526015492702,1.76,LOW,0.52,Stable emotional condition,Negative emotional trajectory
22:30:33,calm,26.38420043721587,disgust,71.3091254234314,MEDIUM,LOW,LOW,CENTER,-5.6395171296374285,9.909994173947473,-0.04001448997624991,1.76,LOW,0.53,Stable emotional condition,Negative emotional trajectory
22:30:33,calm,26.371448830162798,disgust,72.18555212020874,MEDIUM,LOW,LOW,CENTER,-5.815208157405128,7.726094814816446,-0.07287249308288722,1.76,LOW,0.54,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,26.10435691030292,disgust,73.22961091995239,MEDIUM,LOW,LOW,CENTER,-6.0657257589488305,9.543212220472368,-0.06894428946343188,1.76,LOW,0.54,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,26.030696196017207,disgust,73.39246273040771,MEDIUM,LOW,LOW,CENTER,-4.577783612449468,7.436603869368875,-0.049436971022057206,1.76,LOW,0.54,Stable emotional condition,Negative emotional trajectory
22:30:33,disgust,26.37048991522903,disgust,73.90244603157043,MEDIUM,LOW,LOW,CENTER,-4.502396781501205,7.947689859301635,-0.03673802186364864,1.76,LOW,0.55,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,26.63120898422442,disgust,73.98175001144409,MEDIUM,LOW,LOW,CENTER,-4.877946346759125,4.857532471780754,-0.0234963471196288,1.76,LOW,0.55,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,27.36006927834207,disgust,74.84599351882935,MEDIUM,LOW,LOW,CENTER,-4.6659753843109915,7.449585985688253,-0.02335520242034252,1.76,LOW,0.56,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,29.59718412428044,disgust,76.35849714279175,MEDIUM,LOW,LOW,CENTER,-4.002950392929475,9.428513779914198,-0.03332679154296007,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,29.34776461963648,disgust,77.04431414604187,MEDIUM,LOW,LOW,CENTER,-3.6656283189861645,9.71251307473381,-0.022255388235919736,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,29.59718412428044,disgust,77.21073627471924,MEDIUM,LOW,LOW,CENTER,-4.110350926563252,8.067620900045915,-0.053450343485772746,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,28.600756072627938,disgust,77.94111371040344,MEDIUM,LOW,LOW,CENTER,-4.587361056464137,9.016367771599782,-0.02402316966222961,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,26.647184124280443,disgust,78.19632291793823,MEDIUM,LOW,LOW,CENTER,-3.0280762900252487,10.304111735656356,0.02560501184872931,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:34,calm,33.56830711893285,disgust,78.2085657119751,MEDIUM,LOW,LOW,CENTER,-2.7695128536041165,9.203495587781067,0.013069063225043606,1.76,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:35,calm,33.21536594246227,disgust,78.4955084323883,MEDIUM,LOW,LOW,CENTER,-2.594925099038552,9.090525065266856,-0.027040562790234365,1.76,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:35,calm,31.737764619636476,disgust,79.20935153961182,MEDIUM,LOW,LOW,CENTER,-3.1757281677518043,10.096024993957293,-0.047973534345404904,1.76,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:35,calm,26.724440283154248,disgust,79.62931394577026,MEDIUM,LOW,LOW,CENTER,-3.540191391043711,9.669182373621851,-0.04223020958426395,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:35,calm,29.60075607262793,disgust,80.37258982658386,MEDIUM,LOW,LOW,CENTER,-6.295237239152593,9.111670112377587,-0.1294344320650215,1.76,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:35,disgust,25.70453714001944,disgust,79.94574308395386,MEDIUM,LOW,LOW,CENTER,-4.970781905869853,7.113466275139548,-0.07960882150227666,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:35,disgust,26.551122261180115,disgust,80.17101883888245,MEDIUM,LOW,LOW,CENTER,-5.178315348276452,7.66210142656208,-0.08579487726621621,1.76,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:35,disgust,25.82980191485977,disgust,78.9823055267334,MEDIUM,LOW,LOW,CENTER,-7.184222290306996,5.490593806632012,-0.11129434342222413,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,25.72496320518235,disgust,78.80778312683105,MEDIUM,LOW,LOW,CENTER,-7.4455583046097535,7.407100444782304,-0.0997585546718342,1.76,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,26.909375849696858,disgust,78.28673124313354,LOW,LOW,LOW,CENTER,-4.8435003533510255,7.590689200375857,-0.02926369421798144,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,28.60238475649888,disgust,78.5607099533081,LOW,LOW,LOW,CENTER,-4.3946928809403865,8.696232714941978,-0.039619454136129814,1.58,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,28.106144154995118,disgust,79.59900498390198,LOW,LOW,LOW,CENTER,-4.086124483187189,10.769459577806236,-0.01978109338352022,1.58,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,28.677633037629512,disgust,81.0834288597107,LOW,LOW,LOW,CENTER,-4.3513403740222,11.951225371505993,-0.02001609631576865,1.58,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,28.677633037629512,disgust,82.87586569786072,LOW,LOW,LOW,CENTER,-3.808910967475322,12.098408731263637,-0.01610335697285336,1.58,LOW,0.61,Stable emotional condition,Negative emotional trajectory
22:30:36,disgust,28.677633037629512,disgust,84.6988320350647,LOW,LOW,LOW,CENTER,-4.015580772018488,11.24048565936694,-0.014175193332737932,1.58,LOW,0.62,Stable emotional condition,Negative emotional trajectory
22:30:36,calm,29.448699275795597,disgust,86.64091229438782,LOW,LOW,LOW,CENTER,-5.480772526520459,12.31736338702387,-0.04876453726204956,1.58,LOW,0.64,Stable emotional condition,Negative emotional trajectory
22:30:37,disgust,28.31725526610623,disgust,86.50161027908325,LOW,LOW,LOW,CENTER,-6.837896501362259,8.971599444805012,-0.0739655562601161,1.58,LOW,0.63,Stable emotional condition,Negative emotional trajectory
22:30:37,disgust,27.604356910302926,disgust,86.03913187980652,LOW,LOW,LOW,CENTER,-5.206254770805458,8.480958809854348,-0.03609990826646108,1.58,LOW,0.63,Stable emotional condition,Negative emotional trajectory
22:30:37,disgust,28.10238475649888,disgust,85.20358204841614,LOW,LOW,LOW,CENTER,-4.650105894465611,8.872059343567688,-0.022901818823378228,1.58,LOW,0.62,Stable emotional condition,Negative emotional trajectory
22:30:37,disgust,28.654905764902246,disgust,83.58520865440369,LOW,LOW,LOW,CENTER,-3.66934779241231,7.540321594710005,-0.0013745490554998244,1.58,LOW,0.62,Stable emotional condition,Negative emotional trajectory
22:30:37,calm,28.948699275795597,disgust,81.3742458820343,LOW,LOW,LOW,CENTER,-3.0102739358432107,5.704180701406458,-0.0036883021518068905,1.58,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:37,calm,29.5486992757956,disgust,79.34491038322449,LOW,LOW,LOW,CENTER,-3.1442339771004018,4.86804973342071,0.021854897730043045,1.58,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:37,calm,31.715365942462263,disgust,78.29535603523254,LOW,LOW,LOW,CENTER,-3.369330736475048,6.111432528527079,0.00991201420049052,1.58,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:37,calm,28.75703260912893,disgust,77.7540922164917,LOW,LOW,LOW,CENTER,-2.9530120748173276,6.0080439716086325,0.004269960921678704,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,calm,27.807032609128935,disgust,77.15409398078918,LOW,LOW,LOW,CENTER,-3.226225112830878,5.863815544785569,-0.0033103524909981544,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:38,calm,29.5486992757956,disgust,76.97998285293579,LOW,LOW,LOW,CENTER,-4.353839064181131,7.3403868029277435,-0.009954810335130185,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,calm,29.448699275795597,disgust,77.44288444519043,LOW,LOW,LOW,CENTER,-6.352806729583543,9.502810729374671,-0.035161330237852784,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,disgust,28.60614415499512,disgust,78.09797525405884,LOW,LOW,LOW,CENTER,-6.5765708079768705,11.113923790259552,-0.03250597822735064,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,disgust,28.159378804117924,disgust,77.93547511100769,LOW,LOW,LOW,CENTER,-6.623264951908827,10.297644944559593,-0.03962183848025595,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,disgust,27.585718089832206,disgust,77.22416520118713,LOW,LOW,LOW,CENTER,-5.403301938848174,9.16059720317704,-0.014953552330205866,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:38,calm,29.448699275795597,disgust,76.85942053794861,LOW,LOW,LOW,CENTER,-5.683067893275652,9.02478242466398,-0.02248763935175014,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:38,disgust,28.138239098235573,disgust,76.27096772193909,LOW,LOW,LOW,CENTER,-5.380000224887176,8.507998033150985,-0.01793773351200315,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,28.677633037629512,disgust,76.68025493621826,LOW,LOW,LOW,CENTER,-5.579317550852815,9.873040450824325,-0.03156977420575335,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,28.185718089832214,disgust,76.16899013519287,LOW,LOW,LOW,CENTER,-5.361880464968999,8.560458202727753,-0.045395510076308924,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,28.39682920094332,disgust,75.83743333816528,LOW,LOW,LOW,CENTER,-5.242883134485098,8.135546068468544,-0.04351701611691575,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,27.796829200943318,disgust,76.06295347213745,LOW,LOW,LOW,CENTER,-4.888762301429336,9.11427466975399,-0.035530165473268135,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,28.60238475649888,disgust,76.41317844390869,LOW,LOW,LOW,CENTER,-5.3056761385461835,9.363434052780358,-0.04503510233151649,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,27.870489915229037,disgust,76.57038569450378,LOW,LOW,LOW,CENTER,-5.564141384221037,8.44779453902673,-0.036227908632243594,1.58,LOW,0.57,Stable emotional condition,Negative emotional trajectory
22:30:39,disgust,27.659378804117924,disgust,78.20411920547485,LOW,LOW,LOW,CENTER,-6.001780765141269,10.282184628476875,-0.034641636076556695,1.58,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.65937880411792,disgust,80.25296926498413,LOW,LOW,LOW,CENTER,-7.558348886001344,10.885333563755957,-0.05556392473917826,1.44,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.87048991522903,disgust,81.10562562942505,LOW,LOW,LOW,CENTER,-6.9701404028947955,9.222464062809404,-0.05264181925936555,1.44,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.87048991522903,disgust,81.98079466819763,LOW,LOW,LOW,CENTER,-6.621396417067025,9.117103434500107,-0.05815495971710676,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.630696196017205,disgust,83.05717706680298,LOW,LOW,LOW,CENTER,-7.612831804339722,9.518356494830591,-0.06269812318957854,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.630696196017205,disgust,83.04541110992432,LOW,LOW,LOW,CENTER,-6.459582487927359,8.136813032793539,-0.04510217815526528,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:40,disgust,26.79682920094331,disgust,82.48023986816406,LOW,LOW,LOW,CENTER,-5.721035566429077,7.2745566595439115,-0.03726777416754236,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:41,calm,27.84776461963648,disgust,83.08736085891724,LOW,LOW,LOW,CENTER,-6.322658698143645,8.956889773895616,-0.042251455801919253,1.44,LOW,0.61,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.87048991522903,disgust,82.56390690803528,LOW,LOW,LOW,CENTER,-5.56315633064394,7.864323510436207,-0.04131428935294421,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.87048991522903,disgust,82.37712979316711,LOW,LOW,LOW,CENTER,-5.59373162060292,8.472449760456925,-0.03732476534275044,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.685718089832207,disgust,81.96292519569397,LOW,LOW,LOW,CENTER,-5.778191599020778,8.917337736708662,-0.037415770662554845,1.44,LOW,0.6,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.685718089832207,disgust,80.81479668617249,LOW,LOW,LOW,CENTER,-5.477749533642098,8.839513296136687,-0.02824689948035998,1.44,LOW,0.59,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.585718089832206,disgust,79.39037084579468,LOW,LOW,LOW,CENTER,-5.802413270948048,8.991913977760817,-0.030028470520939737,1.44,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:41,calm,27.321448830162794,disgust,77.91611552238464,LOW,LOW,LOW,CENTER,-5.846054813292455,9.611096236447946,-0.02935233565365718,1.44,LOW,0.58,Stable emotional condition,Negative emotional trajectory
22:30:41,disgust,26.685718089832207,disgust,75.11617541313171,LOW,LOW,LOW,CENTER,-6.800510456044189,8.567890853647091,-0.04697158138176524,1.44,LOW,0.56,Stable emotional condition,Negative emotional trajectory
22:30:42,disgust,26.87048991522903,disgust,72.0996081829071,LOW,LOW,LOW,CENTER,-6.690924433728169,8.230308769790868,-0.0626023726073749,1.44,LOW,0.54,Stable emotional condition,Negative emotional trajectory
22:30:42,disgust,26.60435691030292,disgust,70.30066847801208,LOW,LOW,LOW,CENTER,-7.5512333285622795,9.584346816519394,-0.09213939746899232,1.44,LOW,0.53,Stable emotional condition,Negative emotional trajectory
22:30:42,disgust,25.80937584969686,disgust,69.57482099533081,LOW,LOW,LOW,CENTER,-6.261409145533962,9.984419174780069,-0.0472363137946082,1.44,LOW,0.52,Stable emotional condition,Negative emotional trajectory
